popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
35.0,0.00276,0.21,492640.0,0.937,0.0182,9.0,0.28,-4.839,0.0,0.126,199.97400000000002,0.136,Classical
32.0,0.946,0.115,702000.0,0.0594,0.633,11.0,0.123,-23.485,1.0,0.0443,80.069,0.0368,Classical
34.0,0.873,0.1639999999999999,173267.0,0.298,3.289999999999999e-05,2.0,0.1369999999999999,-8.74,1.0,0.0354,77.535,0.136,Classical
25.0,0.957,0.3339999999999999,426307.0,0.172,0.0,10.0,0.0867,-16.685,1.0,0.0629,81.245,0.159,Classical
23.0,0.68,0.516,78533.0,0.0968,0.287,1.0,0.0962,-22.26,1.0,0.05,143.086,0.29,Classical
19.0,0.994,0.294,582987.0,0.0822,0.863,0.0,0.102,-20.953000000000003,1.0,0.0499,88.064,0.309,Classical
40.0,0.985,0.115,252147.0,0.034,0.899,1.0,0.0885,-27.689,1.0,0.0536,84.26700000000001,0.0385,Classical
30.0,0.994,0.3829999999999999,154267.0,0.00183,0.939,0.0,0.133,-38.548,1.0,0.0411,74.43,0.425,Classical
0.0,0.983,0.123,315400.0,0.0323,0.961,1.0,0.105,-23.746,1.0,0.0428,68.791,0.0347,Classical
26.0,0.929,0.374,-1.0,0.0743,0.777,7.0,0.124,-26.061,0.0,0.0383,76.057,0.285,Classical
19.0,0.987,0.337,265292.0,0.0917,0.00664,1.0,0.0891,-23.543000000000003,0.0,0.0411,79.419,0.24,Classical
26.0,0.754,0.286,2294000.0,0.0449,0.0338,9.0,0.0447,-28.248,1.0,0.0409999999999999,125.945,0.0404,Classical
37.0,0.994,0.1689999999999999,86066.0,0.107,0.109,9.0,0.111,-23.784,0.0,0.0457,137.111,0.0361,Classical
36.0,0.994,0.2689999999999999,337667.0,0.00713,0.903,2.0,0.0771,-28.242,1.0,0.0437,70.161,0.0837,Classical
50.0,0.951,0.247,962067.0,0.0677,0.775,3.0,0.288,-19.563,1.0,0.0388,82.09700000000001,0.153,Classical
30.0,0.99,0.255,539240.0,0.0884,0.908,10.0,0.11,-19.047,1.0,0.0324,85.413,0.103,Classical
35.0,0.109,0.29,263893.0,0.436,5.04e-05,7.0,0.1159999999999999,-8.555,1.0,0.0307,103.78200000000001,0.0656,Classical
27.0,0.723,0.0877,432000.0,0.0454,0.918,4.0,0.159,-32.184,0.0,0.0409,81.221,0.0369,Classical
32.0,0.772,0.17,101733.0,0.0138,0.908,1.0,0.1169999999999999,-28.555,0.0,0.0328,181.421,0.124,Classical
49.0,0.992,0.291,275000.0,0.0049299999999999,0.8490000000000001,1.0,0.099,-35.839,1.0,0.0358,65.859,0.0775,Classical
35.0,0.917,0.569,243467.0,0.268,0.943,7.0,0.124,-16.618,0.0,0.0365,108.65299999999999,0.742,Classical
37.0,0.996,0.385,75600.0,0.0273,0.897,10.0,0.1169999999999999,-25.164,1.0,0.0532,134.338,0.1939999999999999,Classical
36.0,0.884,0.0788,512467.0,0.104,0.0296,0.0,0.0607,-22.179,0.0,0.0484,80.263,0.0395,Classical
32.0,0.929,0.135,525160.0,0.069,0.938,3.0,0.155,-22.842,1.0,0.0421,144.929,0.0314,Classical
43.0,5.520000000000001e-05,0.492,190627.0,0.978,0.0173,3.0,0.115,-3.552,0.0,0.106,91.744,0.3379999999999999,Classical
33.0,0.943,0.486,332347.0,0.282,0.831,10.0,0.113,-10.151,1.0,0.0303,62.806999999999995,0.172,Classical
29.0,0.87,0.069,185435.0,0.0326,0.452,4.0,0.1119999999999999,-35.022,0.0,0.0519,77.594,0.0382,Classical
28.0,0.973,0.147,167867.0,0.1,0.8420000000000001,5.0,0.0786,-21.555,0.0,0.069,168.438,0.0371,Classical
29.0,0.995,0.432,107493.0,0.0154,0.952,4.0,0.1009999999999999,-24.654,1.0,0.0541,67.178,0.0331,Classical
29.0,0.98,0.27,598573.0,0.0681,0.7929999999999999,7.0,0.13,-23.625,0.0,0.038,84.928,0.13,Classical
32.0,0.965,0.492,156822.0,0.123,0.93,0.0,0.111,-22.395,0.0,0.0425,115.65100000000001,0.38,Classical
38.0,0.992,0.264,155080.0,0.0426,0.946,6.0,0.149,-25.6,1.0,0.0489,68.848,0.0394,Classical
27.0,0.956,0.308,229133.0,0.192,0.939,9.0,0.0905,-17.905,1.0,0.0435,173.62599999999998,0.349,Classical
32.0,0.994,0.253,212093.0,0.06,0.919,11.0,0.111,-25.031,1.0,0.0447,76.266,0.315,Classical
41.0,0.98,0.15,115253.0,0.149,0.8009999999999999,7.0,0.0987,-19.533,1.0,0.0421,85.755,0.0815,Classical
0.0,0.966,0.172,453573.0,0.148,0.925,3.0,0.106,-19.521,0.0,0.037,149.13,0.146,Classical
47.0,0.994,0.3289999999999999,271213.0,0.0102,0.918,6.0,0.103,-29.214,0.0,0.0385,132.244,0.0684,Classical
54.0,0.995,0.344,274160.0,0.0157,0.914,8.0,0.102,-30.778,1.0,0.0419,66.166,0.145,Classical
42.0,2.68e-06,0.358,164933.0,0.938,0.311,7.0,0.3279999999999999,-4.425,1.0,0.0615,165.78099999999998,0.36,Classical
27.0,0.991,0.133,268427.0,0.0626,0.00057,2.0,0.344,-27.226,0.0,0.0486,74.8,0.111,Classical
21.0,0.969,0.447,224813.0,0.251,0.9,3.0,0.317,-19.563,1.0,0.0355,110.624,0.5579999999999999,Classical
44.0,0.994,0.278,253493.0,0.0639,0.8540000000000001,8.0,0.145,-26.472,1.0,0.0553,66.923,0.175,Classical
42.0,7.730000000000001e-05,0.422,287267.0,0.879,0.0484,7.0,0.3289999999999999,-5.238,1.0,0.1009999999999999,180.05,0.196,Classical
27.0,0.835,0.151,264160.0,0.391,0.8240000000000001,4.0,0.144,-16.185,1.0,0.0736,174.065,0.0717,Classical
1.0,0.976,0.0665,358093.0,0.0232,0.94,9.0,0.154,-29.842,1.0,0.039,69.929,0.0375,Classical
34.0,0.988,0.579,131326.0,0.201,0.835,7.0,0.178,-19.414,1.0,0.0665,96.041,0.365,Classical
28.0,0.954,0.267,502400.0,0.0563,0.764,0.0,0.58,-22.103,1.0,0.0398,88.56,0.182,Classical
21.0,0.982,0.498,283067.0,0.216,0.915,2.0,0.13,-15.837,1.0,0.0586,126.311,0.755,Classical
25.0,0.979,0.316,105867.0,0.0275,0.935,0.0,0.0879,-38.607,1.0,0.0408,118.116,0.29,Classical
2.0,0.994,0.311,86453.0,0.139,0.94,2.0,0.201,-22.182,1.0,0.039,74.112,0.284,Classical
30.0,0.991,0.0765,267120.0,0.0213,0.68,2.0,0.104,-30.315,1.0,0.0554,79.47,0.0363,Classical
25.0,0.982,0.4,128000.0,0.0704,0.911,7.0,0.108,-20.803,1.0,0.0613,75.63,0.421,Classical
55.0,0.7859999999999999,0.1989999999999999,-1.0,0.0677,0.738,0.0,0.225,-20.879,1.0,0.039,78.866,0.145,Classical
0.0,0.988,0.395,360533.0,0.0779,0.87,9.0,0.0911,-17.762999999999998,1.0,0.0549,106.506,0.043,Classical
30.0,0.995,0.544,218400.0,0.0639,0.8959999999999999,5.0,0.0854,-23.034,1.0,0.0733,109.189,0.278,Classical
42.0,0.987,0.1689999999999999,333600.0,0.0378,0.0524,0.0,0.175,-24.96,0.0,0.0416,126.634,0.0311,Classical
40.0,1.4800000000000002e-05,0.423,205147.0,0.931,0.241,5.0,0.217,-5.681,0.0,0.0503,145.003,0.4,Classical
27.0,0.995,0.281,219600.0,0.0071,0.927,1.0,0.0827,-36.36,1.0,0.0409,59.646,0.1969999999999999,Classical
23.0,0.94,0.266,897613.0,0.0365,0.5429999999999999,0.0,0.111,-22.674,1.0,0.0419,140.486,0.0686,Classical
42.0,0.996,0.437,91246.0,0.0025,0.921,2.0,0.0738,-34.213,1.0,0.0619,67.199,0.356,Classical
30.0,0.994,0.629,104880.0,0.255,0.933,7.0,0.11,-18.012,1.0,0.0814,117.038,0.706,Classical
39.0,0.986,0.178,385560.0,0.11,0.879,0.0,0.102,-25.822,0.0,0.038,138.995,0.212,Classical
26.0,0.992,0.366,304467.0,0.103,0.936,2.0,0.0729,-21.708,1.0,0.0357,134.045,0.262,Classical
28.0,0.994,0.327,143720.0,0.0729,0.8390000000000001,4.0,0.0986,-25.418000000000003,0.0,0.038,61.961000000000006,0.105,Classical
40.0,0.991,0.523,316000.0,0.268,0.8909999999999999,2.0,0.085,-17.405,1.0,0.0362,152.236,0.731,Classical
0.0,0.913,0.222,357000.0,0.149,1.88e-05,10.0,0.4039999999999999,-21.393,0.0,0.066,84.55,0.113,Classical
41.0,0.994,0.436,143027.0,0.00345,0.958,4.0,0.0686,-39.971,0.0,0.0564,60.028,0.102,Classical
0.0,0.986,0.183,194280.0,0.00352,0.957,10.0,0.129,-38.472,1.0,0.0424,71.523,0.0487,Classical
0.0,0.928,0.382,588400.0,0.161,0.5589999999999999,9.0,0.12,-19.09,1.0,0.0535,93.319,0.266,Classical
22.0,0.795,0.203,206453.0,0.295,0.0239,2.0,0.309,-12.56,1.0,0.0407,147.055,0.04,Classical
34.0,0.97,0.314,207347.0,0.00849,0.961,7.0,0.134,-34.82,1.0,0.0379,74.771,0.121,Classical
38.0,0.982,0.0983,-1.0,0.022,0.8909999999999999,4.0,0.0891,-29.245,1.0,0.0445,88.616,0.0383,Classical
46.0,0.0225,0.327,353520.0,0.88,0.00199,0.0,0.244,-4.841,1.0,0.0651,90.005,0.155,Classical
0.0,0.969,0.253,543533.0,0.166,0.698,8.0,0.2769999999999999,-21.901,1.0,0.0498,69.693,0.178,Classical
28.0,0.684,0.175,1345413.0,0.192,0.838,5.0,0.1369999999999999,-23.541,1.0,0.0508,107.535,0.039,Classical
45.0,0.987,0.181,167787.0,0.114,0.0779,10.0,0.1,-17.469,0.0,0.0501,168.13,0.0383,Classical
25.0,0.991,0.153,412479.0,0.0276,0.062,2.0,0.0929,-24.476,1.0,0.0442,104.76,0.0354,Classical
36.0,0.974,0.206,-1.0,0.0667,0.218,10.0,0.1939999999999999,-26.438,1.0,0.0461,131.72899999999998,0.145,Classical
28.0,0.984,0.495,115133.0,0.0838,0.00428,2.0,0.184,-18.788,1.0,0.0363,79.1,0.381,Classical
43.0,0.936,0.092,221000.0,0.0239,0.902,7.0,0.18,-31.457,1.0,0.0488,67.289,0.0541,Classical
0.0,0.952,0.282,229520.0,0.17,0.000146,7.0,0.143,-22.984,0.0,0.0916,146.524,0.0675,Classical
4.0,0.904,0.379,104960.0,0.18,0.293,0.0,0.285,-19.67,1.0,0.0523,88.67200000000001,0.3829999999999999,Classical
24.0,0.952,0.212,264867.0,0.233,2.37e-05,3.0,0.7959999999999999,-16.993,1.0,0.0847,71.632,0.108,Classical
44.0,0.81,0.152,230827.0,0.0941,0.0658,6.0,0.111,-22.48,1.0,0.0492,82.836,0.0634,Classical
28.0,0.988,0.421,470000.0,0.073,0.8640000000000001,0.0,0.138,-24.888,0.0,0.0374,95.56200000000001,0.3829999999999999,Classical
48.0,0.996,0.578,56907.0,0.00624,0.932,4.0,0.066,-34.408,0.0,0.0767,62.465,0.544,Classical
29.0,0.989,0.246,578400.0,0.1159999999999999,0.899,7.0,0.0827,-21.03,0.0,0.0465,62.395,0.0434,Classical
37.0,0.983,0.273,263813.0,0.0272,0.892,3.0,0.103,-27.581,1.0,0.0691,75.095,0.38,Classical
34.0,0.907,0.4379999999999999,195600.0,0.032,0.885,4.0,0.109,-21.797,1.0,0.0355,86.62,0.281,Classical
38.0,0.986,0.151,313253.0,0.0217,0.987,5.0,0.0886,-38.777,0.0,0.0349,78.666,0.0482,Classical
37.0,0.7659999999999999,0.491,516253.0,0.4639999999999999,0.925,7.0,0.309,-12.974,1.0,0.0505,81.582,0.187,Classical
29.0,0.964,0.0883,1070467.0,0.0158,0.637,8.0,0.0523,-24.158,1.0,0.0399,74.681,0.0354,Classical
24.0,0.856,0.261,387827.0,0.387,0.2289999999999999,10.0,0.104,-18.893,0.0,0.0579999999999999,143.214,0.0934,Classical
33.0,0.993,0.345,273000.0,0.0841,0.93,0.0,0.0994,-24.834,1.0,0.0396,129.612,0.7,Classical
32.0,0.959,0.204,279360.0,0.0816,0.943,10.0,0.123,-22.315,1.0,0.0442,109.15,0.177,Classical
27.0,0.994,0.411,139747.0,0.0139,0.858,10.0,0.103,-30.791,1.0,0.0369,107.09200000000001,0.036,Classical
30.0,0.895,0.1159999999999999,902000.0,0.207,0.8859999999999999,10.0,0.0971,-19.863,0.0,0.0459,77.17699999999999,0.083,Classical
0.0,0.942,0.384,-1.0,0.29,0.909,4.0,0.674,-18.699,0.0,0.0723,153.97299999999998,0.256,Classical
37.0,4.53e-06,0.365,283467.0,0.966,0.395,2.0,0.12,-4.663,0.0,0.0707,88.931,0.385,Classical
38.0,0.906,0.478,224813.0,0.255,0.899,0.0,0.0391,-17.796,1.0,0.0366,101.931,0.519,Classical
30.0,3.62e-06,0.325,327994.0,0.8370000000000001,0.738,3.0,0.0972,-6.667999999999999,1.0,0.0484,76.015,0.212,Classical
35.0,0.951,0.401,145467.0,0.173,0.975,7.0,0.0856,-18.052,1.0,0.0439,125.186,0.494,Classical
35.0,0.988,0.198,167787.0,0.0555,0.888,9.0,0.0828,-22.418000000000003,0.0,0.043,93.775,0.0385,Classical
32.0,0.965,0.162,477000.0,0.002,0.639,7.0,0.106,-38.819,1.0,0.0397,129.645,0.0262,Classical
0.0,0.965,0.494,365200.0,0.185,0.955,0.0,0.0583,-18.148,1.0,0.0461,117.663,0.602,Classical
51.0,0.0444,0.247,206720.0,0.63,0.00911,7.0,0.103,-6.615,1.0,0.0403,72.506,0.318,Classical
34.0,0.989,0.0932,248693.0,0.0913,0.8190000000000001,2.0,0.0732,-24.334,0.0,0.0489,65.768,0.0329,Classical
35.0,0.984,0.588,117560.0,0.000792,0.23,10.0,0.0667,-32.5,1.0,0.072,116.264,0.439,Classical
34.0,0.972,0.188,190800.0,0.0896,0.00195,10.0,0.142,-25.363000000000003,1.0,0.0482,87.181,0.106,Classical
29.0,0.95,0.1369999999999999,1147640.0,0.122,0.878,0.0,0.0973,-18.957,1.0,0.0371,74.10600000000001,0.0441,Classical
37.0,0.979,0.348,468010.0,0.263,0.922,3.0,0.42,-18.944000000000003,1.0,0.0373,138.893,0.37,Classical
0.0,0.792,0.155,270547.0,0.00303,0.7759999999999999,3.0,0.0909,-35.727,1.0,0.0422,107.348,0.0674,Classical
26.0,0.868,0.37,107733.0,0.481,0.852,5.0,0.0902,-11.241,1.0,0.0398,99.81,0.215,Classical
11.0,0.983,0.23,369187.0,0.061,0.649,0.0,0.25,-22.769,1.0,0.0465,82.72,0.168,Classical
25.0,0.977,0.119,178173.0,0.0531,0.959,2.0,0.298,-24.198,0.0,0.0432,86.626,0.108,Classical
38.0,0.994,0.324,288827.0,0.00983,0.856,4.0,0.086,-31.282,1.0,0.0422,70.62899999999999,0.0392,Classical
39.0,0.952,0.168,474880.0,0.0127,0.875,3.0,0.0929,-26.473000000000003,1.0,0.0403,64.072,0.0363,Classical
41.0,0.8909999999999999,0.238,231107.0,0.0639,0.00298,1.0,0.0655,-26.766,0.0,0.06,104.164,0.0385,Classical
29.0,0.95,0.618,47827.0,0.0754,0.964,5.0,0.125,-26.527,1.0,0.0627,129.886,0.691,Classical
37.0,0.981,0.221,164293.0,0.124,2.06e-06,10.0,0.114,-19.49,1.0,0.0557,78.87100000000001,0.248,Classical
0.0,0.994,0.326,346320.0,0.0112,0.929,9.0,0.0578,-28.63,0.0,0.0491,70.847,0.176,Classical
38.0,0.703,0.15,174333.0,0.0256,0.0116,11.0,0.0763,-25.987,0.0,0.0555,79.91,0.0384,Classical
40.0,0.845,0.607,187800.0,0.474,0.94,9.0,0.124,-11.24,0.0,0.0282,139.89,0.805,Classical
31.0,0.915,0.494,213333.0,0.13,0.899,4.0,0.129,-16.445999999999998,1.0,0.0455,96.45200000000001,0.3289999999999999,Classical
34.0,0.987,0.253,149613.0,0.083,0.88,0.0,0.133,-24.371,0.0,0.0438,73.318,0.327,Classical
0.0,0.992,0.425,94693.0,0.125,0.971,11.0,0.321,-19.81,0.0,0.0727,73.447,0.621,Classical
41.0,0.974,0.298,185907.0,0.068,0.836,0.0,0.0988,-22.769,1.0,0.0536,108.633,0.126,Classical
34.0,0.937,0.143,443427.0,0.184,0.7659999999999999,9.0,0.064,-15.064,0.0,0.0527,76.484,0.0978,Classical
31.0,0.898,0.0921,223640.0,0.0203,0.898,7.0,0.0861,-29.399,1.0,0.0473,82.134,0.0564,Classical
15.0,0.922,0.155,1229800.0,0.0713,0.831,7.0,0.0661,-19.241,1.0,0.0385,79.587,0.0725,Classical
32.0,0.974,0.251,191640.0,0.1159999999999999,0.943,5.0,0.119,-18.918,1.0,0.0365,146.187,0.221,Classical
48.0,0.995,0.295,118160.0,0.00799,0.912,7.0,0.087,-36.586,0.0,0.045,168.333,0.192,Classical
40.0,0.937,0.0651,-1.0,0.182,0.847,11.0,0.0891,-16.401,0.0,0.0381,66.37899999999999,0.0527,Classical
12.0,0.988,0.174,204520.0,0.0385,2.24e-05,5.0,0.0988,-29.203000000000003,1.0,0.0452,78.67399999999999,0.0356,Classical
0.0,0.907,0.421,147560.0,0.0653,0.0,5.0,0.11,-24.314,0.0,0.0641,127.478,0.11,Classical
0.0,0.975,0.427,143987.0,0.0697,0.0,2.0,0.629,-27.031,1.0,0.122,86.31700000000001,0.0993,Classical
31.0,0.993,0.267,308320.0,0.0641,0.905,3.0,0.171,-27.148000000000003,1.0,0.0447,73.05,0.171,Classical
43.0,0.000388,0.526,548747.0,0.93,0.0117,6.0,0.0713,-4.869,0.0,0.0527,142.005,0.66,Classical
27.0,0.943,0.208,194951.0,0.305,0.0118,8.0,0.129,-12.199000000000002,1.0,0.0394,80.141,0.225,Classical
36.0,0.991,0.356,152000.0,0.0145,0.922,2.0,0.0945,-31.366,1.0,0.0526,78.685,0.196,Classical
36.0,0.971,0.384,44507.0,0.0644,0.873,1.0,0.113,-26.027,1.0,0.0453,108.087,0.961,Classical
29.0,0.8009999999999999,0.23,195585.0,0.523,0.0,5.0,0.217,-5.69,1.0,0.0335,85.154,0.2789999999999999,Classical
41.0,0.984,0.3429999999999999,288307.0,0.00106,0.958,5.0,0.0939,-40.569,0.0,0.0443,67.622,0.0369,Classical
35.0,0.983,0.181,-1.0,0.0172,0.8759999999999999,1.0,0.1169999999999999,-27.781,0.0,0.0354,87.338,0.0367,Classical
27.0,0.945,0.376,112507.0,0.12,0.8059999999999999,1.0,0.113,-24.61,0.0,0.0632,111.064,0.763,Classical
27.0,0.977,0.196,162987.0,0.0171,0.275,10.0,0.735,-33.938,0.0,0.0422,112.99799999999999,0.0547,Classical
30.0,0.995,0.467,137840.0,0.0194,0.916,6.0,0.0816,-26.817,1.0,0.0506,71.01100000000001,0.158,Classical
10.0,0.97,0.3879999999999999,434640.0,0.206,0.575,0.0,0.1119999999999999,-16.77,0.0,0.042,145.732,0.349,Classical
21.0,0.988,0.342,343347.0,0.0697,0.206,3.0,0.111,-21.539,1.0,0.0392,137.151,0.349,Classical
0.0,0.96,0.222,220227.0,0.0359,0.0,2.0,0.131,-30.629,0.0,0.0417,83.19,0.0678,Classical
29.0,0.375,0.171,214271.0,0.256,0.918,9.0,0.0946,-18.542,1.0,0.0411,122.999,0.0343,Classical
39.0,0.934,0.119,192813.0,0.0036299999999999,0.236,7.0,0.205,-34.548,1.0,0.0425,76.089,0.0367,Classical
41.0,0.00032,0.499,244840.0,0.951,0.013,11.0,0.213,-3.94,0.0,0.0378,85.036,0.479,Classical
0.0,0.989,0.252,-1.0,0.151,0.909,4.0,0.0854,-16.944000000000003,0.0,0.0341,143.498,0.0373,Classical
0.0,0.8109999999999999,0.698,228601.0,0.367,0.902,5.0,0.287,-9.846,0.0,0.0752,124.02600000000001,0.659,Classical
19.0,0.986,0.318,335093.0,0.0596,0.0,9.0,0.59,-25.433000000000003,1.0,0.0559999999999999,96.915,0.162,Classical
25.0,0.965,0.139,816427.0,0.0565,0.8320000000000001,5.0,0.11,-22.987,0.0,0.0366,76.333,0.0376,Classical
27.0,0.977,0.386,349000.0,0.218,0.82,3.0,0.0715,-16.032,1.0,0.0358,84.605,0.259,Classical
30.0,0.0534,0.29,135307.0,0.312,0.7859999999999999,1.0,0.3389999999999999,-12.988,0.0,0.0348,209.69400000000002,0.0534,Classical
37.0,0.848,0.127,344467.0,0.0832,0.928,9.0,0.0883,-21.154,1.0,0.0382,90.955,0.0394,Classical
14.0,0.985,0.292,251537.0,0.0744,0.146,1.0,0.157,-27.296,1.0,0.0514,129.542,0.374,Classical
37.0,0.984,0.233,187547.0,0.0386,0.907,1.0,0.108,-26.115,1.0,0.0633,75.757,0.272,Classical
11.0,0.8079999999999999,0.434,252920.0,0.397,0.899,9.0,0.055,-16.127,1.0,0.0402,90.104,0.307,Classical
0.0,0.825,0.511,169493.0,0.203,0.043,11.0,0.0948,-14.908,1.0,0.0491,68.7,0.631,Classical
33.0,0.981,0.222,823000.0,0.0171,0.496,2.0,0.0856,-28.203000000000003,1.0,0.0421,65.252,0.0841,Classical
26.0,0.98,0.184,189053.0,0.0295,0.557,2.0,0.0915,-28.243,1.0,0.049,126.60700000000001,0.0388,Classical
37.0,0.995,0.331,100293.0,0.0957,0.9,0.0,0.105,-21.799,1.0,0.0308,101.1,0.18,Classical
19.0,0.995,0.415,140600.0,0.0015199999999999,0.965,0.0,0.1159999999999999,-46.507,1.0,0.418,70.653,0.0998,Classical
41.0,0.988,0.157,306907.0,0.282,0.147,8.0,0.1119999999999999,-11.784,1.0,0.0484,68.155,0.0629,Classical
32.0,0.992,0.286,122987.0,0.00451,0.969,3.0,0.125,-35.607,1.0,0.0386,135.483,0.0541,Classical
34.0,0.946,0.332,424760.0,0.0433,0.0977,7.0,0.147,-22.319000000000003,1.0,0.0354,105.87700000000001,0.2289999999999999,Classical
38.0,0.99,0.366,-1.0,0.0146,0.924,4.0,0.3279999999999999,-23.641,0.0,0.0496,76.931,0.297,Classical
43.0,0.987,0.348,90533.0,0.108,0.908,0.0,0.0953,-26.546,1.0,0.0327,77.92399999999999,0.366,Classical
38.0,0.969,0.243,187067.0,0.0226,0.000216,7.0,0.0622,-30.768,0.0,0.0415,130.564,0.0423,Classical
43.0,0.994,0.315,338933.0,0.0096,0.959,9.0,0.0829,-31.019,1.0,0.0422,67.362,0.104,Classical
0.0,0.963,0.434,110480.0,0.0833,0.0,5.0,0.682,-24.518,1.0,0.0547,122.49,0.2739999999999999,Classical
30.0,0.942,0.243,474227.0,0.0819999999999999,0.384,3.0,0.162,-21.789,1.0,0.0453,109.08,0.0914,Classical
25.0,0.989,0.265,332533.0,0.0479,0.8759999999999999,7.0,0.125,-21.253,0.0,0.0364,97.829,0.0302,Classical
0.0,0.982,0.225,173667.0,0.0393,0.894,9.0,0.0794,-30.214,0.0,0.046,68.539,0.201,Classical
37.0,0.745,0.489,-1.0,0.173,0.747,4.0,0.1159999999999999,-15.65,1.0,0.0449,108.54799999999999,0.217,Classical
34.0,0.974,0.215,202147.0,0.0294,0.973,7.0,0.105,-26.085,1.0,0.0496,130.02,0.102,Classical
35.0,0.986,0.176,-1.0,0.208,0.931,0.0,0.095,-16.597,1.0,0.0329,68.763,0.0902,Classical
41.0,0.8170000000000001,0.261,380018.0,0.107,0.00252,6.0,0.127,-25.176,0.0,0.0371,112.18299999999999,0.0693,Classical
42.0,0.948,0.315,185493.0,0.0696,0.879,7.0,0.24,-23.285,1.0,0.0511,127.781,0.3979999999999999,Classical
31.0,0.956,0.2289999999999999,231093.0,0.1169999999999999,0.434,7.0,0.305,-23.929,1.0,0.0439,94.279,0.336,Classical
55.0,0.991,0.273,158600.0,0.0511,0.92,0.0,0.0697,-24.057,1.0,0.0417,160.077,0.0949,Classical
38.0,0.3989999999999999,0.291,249040.0,0.38,0.00292,1.0,0.441,-16.898,1.0,0.0376,149.819,0.491,Classical
37.0,0.983,0.351,395680.0,0.2319999999999999,0.8390000000000001,0.0,0.218,-15.058,0.0,0.0437,85.14399999999999,0.2019999999999999,Classical
50.0,0.0303,0.4679999999999999,286520.0,0.971,7.020000000000001e-05,2.0,0.265,-5.289,1.0,0.1369999999999999,112.882,0.457,Classical
25.0,0.991,0.2239999999999999,213573.0,0.0988,0.908,11.0,0.115,-28.538,1.0,0.0382,95.355,0.2769999999999999,Classical
0.0,0.991,0.248,149240.0,0.0445,0.8490000000000001,7.0,0.0947,-34.523,0.0,0.0457,132.775,0.3979999999999999,Classical
28.0,0.944,0.138,307014.0,0.0609,0.88,3.0,0.0988,-19.797,1.0,0.0443,166.65599999999998,0.0542,Classical
46.0,0.825,0.42,391613.0,0.281,0.000135,1.0,0.1989999999999999,-15.291,1.0,0.0445,89.42299999999999,0.792,Classical
23.0,0.966,0.198,238640.0,0.0721,0.00313,4.0,0.0856,-23.3,1.0,0.0576,77.29899999999999,0.0706,Classical
27.0,0.995,0.3989999999999999,-1.0,0.0064099999999999,0.88,8.0,0.0993,-29.57,1.0,0.0522,97.434,0.124,Classical
34.0,0.985,0.17,326480.0,0.0443,0.846,5.0,0.157,-25.613000000000003,1.0,0.0555,73.691,0.0705,Classical
0.0,0.963,0.214,369259.0,0.0359,0.0167,0.0,0.0568,-20.661,1.0,0.044,114.273,0.0991,Classical
0.0,0.987,0.327,142947.0,0.103,0.872,2.0,0.071,-23.149,1.0,0.0432,146.07299999999998,0.614,Classical
44.0,0.0461,0.479,344827.0,0.619,0.0004309999999999,7.0,0.1169999999999999,-5.723,1.0,0.0265,140.046,0.0983,Classical
14.0,0.934,0.244,326160.0,0.0719,3.5e-06,7.0,0.397,-25.157,0.0,0.0559,98.836,0.0397,Classical
0.0,0.94,0.27,427093.0,0.0406,0.835,0.0,0.325,-20.359,1.0,0.0385,142.108,0.0604,Classical
0.0,0.102,0.555,375211.0,0.696,0.893,3.0,0.106,-7.59,1.0,0.0337,110.012,0.2239999999999999,Classical
29.0,0.7040000000000001,0.539,81400.0,0.36,0.805,0.0,0.2319999999999999,-15.300999999999998,1.0,0.0653,101.13600000000001,0.608,Classical
2.0,0.995,0.309,123507.0,0.124,0.795,8.0,0.0898,-23.311,1.0,0.034,78.506,0.122,Classical
10.0,0.919,0.192,1012320.0,0.0821,0.5489999999999999,5.0,0.0775,-20.245,1.0,0.0398,90.662,0.0889,Classical
43.0,0.972,0.17,154507.0,0.108,0.0715,8.0,0.153,-16.625999999999998,1.0,0.0424,74.536,0.0792,Classical
37.0,0.986,0.503,134320.0,0.179,0.901,0.0,0.12,-20.425,1.0,0.0558,52.06100000000001,0.544,Classical
24.0,0.988,0.473,460000.0,0.175,0.924,7.0,0.111,-16.656,0.0,0.0395,79.77199999999999,0.32,Classical
22.0,0.933,0.415,255227.0,0.1369999999999999,0.0018399999999999,0.0,0.509,-17.273,1.0,0.0486,76.363,0.168,Classical
0.0,0.909,0.186,246800.0,0.27,0.911,9.0,0.102,-14.976,1.0,0.04,147.298,0.156,Classical
34.0,0.983,0.0716,301320.0,0.0272,0.000547,1.0,0.104,-30.007,1.0,0.0397,75.985,0.0941,Classical
28.0,0.936,0.204,248320.0,0.13,0.787,1.0,0.0787,-17.823,0.0,0.0473,143.43,0.084,Classical
10.0,0.96,0.296,622360.0,0.036,0.5429999999999999,9.0,0.33,-27.541,1.0,0.0467,124.176,0.174,Classical
33.0,0.992,0.2769999999999999,180853.0,0.0588,0.932,11.0,0.0788,-26.181,0.0,0.0377,112.946,0.0734,Classical
46.0,0.995,0.4629999999999999,115053.0,0.0112,0.887,10.0,0.0828,-29.946,1.0,0.0415,65.518,0.1989999999999999,Classical
34.0,0.994,0.472,302893.0,0.0827,0.942,4.0,0.0942,-22.701,1.0,0.046,115.99,0.0567,Classical
